game_id,last_hint_correct,history_hint_correct,group,sex,age,education,hint_density,hint_trusted
290,1.0,2.048719079250001,mpd,m,1.0,1.0,1.360019818064247,0.0
290,0.0,0.19210142542251732,mpd,m,1.0,1.0,-0.8572436756264474,1.0
290,1.0,0.8109739766983451,mpd,m,1.0,1.0,-0.4876997600113318,1.0
291,1.0,2.048719079250001,mpd,f,0.0,3.0,1.360019818064247,0.0
291,0.0,0.19210142542251732,mpd,f,0.0,3.0,1.360019818064247,0.0
291,1.0,0.8109739766983451,mpd,f,0.0,3.0,0.2513880712189001,1.0
291,0.0,0.19210142542251732,mpd,f,0.0,3.0,0.43616002902645795,1.0
291,1.0,0.563424956188014,mpd,f,0.0,3.0,0.5681399988889988,0.0
291,0.0,0.19210142542251732,mpd,f,0.0,3.0,0.6671249762859051,1.0
291,1.0,0.45733251882644343,mpd,f,0.0,3.0,0.744113292039054,0.0
291,0.0,0.19210142542251732,mpd,f,0.0,3.0,0.8057039446415736,0.0
291,0.0,-0.01418942500275876,mpd,f,0.0,3.0,0.8560962967709073,1.0
291,1.0,0.19210142542251732,mpd,f,0.0,3.0,0.8980899235453522,0.0
293,0.0,-1.6645162284049666,mpd,m,1.0,1.0,-0.4876997600113318,0.0
293,1.0,0.19210142542251732,mpd,m,1.0,1.0,-0.025769865492436938,0.0
293,0.0,-0.4267711258533107,mpd,m,1.0,1.0,-1.0156196394614971,0.0
293,0.0,-0.7362074014912245,mpd,m,1.0,1.0,-0.7186647072707789,0.0
295,0.0,-1.6645162284049666,mpd,f,1.0,1.0,-1.411559549049121,0.0
295,0.0,-1.6645162284049666,mpd,f,1.0,1.0,-0.8572436756264474,0.0
295,0.0,-1.6645162284049666,mpd,f,1.0,1.0,-0.4876997600113318,0.0
295,1.0,-0.7362074014912245,mpd,f,1.0,1.0,-1.411559549049121,0.0
295,1.0,-0.17922210534297936,mpd,f,1.0,1.0,-1.1595977884024513,0.0
298,0.0,-1.6645162284049666,mpd,f,1.0,3.0,-1.9658754224717945,0.0
298,0.0,-1.6645162284049666,mpd,f,1.0,3.0,-1.807499458636745,0.0
298,0.0,-1.6645162284049666,mpd,f,1.0,3.0,-1.411559549049121,0.0
300,1.0,2.048719079250001,mpd,f,2.0,3.0,1.360019818064247,1.0
304,0.0,-1.6645162284049666,mpd,f,2.0,3.0,1.360019818064247,0.0
304,0.0,-1.6645162284049666,mpd,f,2.0,3.0,-0.025769865492436938,0.0
305,1.0,2.048719079250001,mpd,f,2.0,3.0,-0.4876997600113318,1.0
305,1.0,2.048719079250001,mpd,f,2.0,3.0,-0.8572436756264474,0.0
306,0.0,-1.6645162284049666,mpd,m,2.0,3.0,1.360019818064247,0.0
306,1.0,0.19210142542251732,mpd,m,2.0,3.0,1.360019818064247,0.0
306,0.0,-0.4267711258533107,mpd,m,2.0,3.0,1.360019818064247,1.0
306,1.0,0.19210142542251732,mpd,m,2.0,3.0,1.360019818064247,1.0
306,1.0,0.563424956188014,mpd,m,2.0,3.0,0.5681399988889988,1.0
306,1.0,0.8109739766983451,mpd,m,2.0,3.0,0.6671249762859051,0.0
306,0.0,0.45733251882644343,mpd,m,2.0,3.0,0.744113292039054,0.0
306,0.0,0.19210142542251732,mpd,m,2.0,3.0,0.8057039446415736,1.0
306,0.0,-0.01418942500275876,mpd,m,2.0,3.0,0.08082934093500053,0.0
306,1.0,0.19210142542251732,mpd,m,2.0,3.0,-0.7956530230239278,1.0
306,1.0,0.36088484849774294,mpd,m,2.0,3.0,-0.682196557703498,0.0
306,0.0,0.19210142542251732,mpd,m,2.0,3.0,-0.5800857389151104,1.0
306,1.0,0.33491816802463137,mpd,m,2.0,3.0,-0.4876997600113318,1.0
307,1.0,2.048719079250001,mpd,m,1.0,2.0,-1.9658754224717945,1.0
307,0.0,0.19210142542251732,mpd,m,1.0,2.0,-1.807499458636745,1.0
307,0.0,-0.4267711258533107,mpd,m,1.0,2.0,-1.411559549049121,0.0
307,1.0,0.19210142542251732,mpd,m,1.0,2.0,-1.1036062860365243,1.0
307,0.0,-0.17922210534297936,mpd,m,1.0,2.0,-1.1595977884024513,0.0
307,0.0,-0.4267711258533107,mpd,m,1.0,2.0,-0.9496296545302261,0.0
307,0.0,-0.6035918547892616,mpd,m,1.0,2.0,-1.2267875912415631,0.0
307,0.0,-0.7362074014912245,mpd,m,1.0,2.0,-1.06511212815995,0.0
307,1.0,-0.4267711258533107,mpd,m,1.0,2.0,-1.1036062860365243,1.0
307,0.0,-0.5505456361084763,mpd,m,1.0,2.0,-0.9739417542417469,0.0
307,0.0,-0.6518156899536117,mpd,m,1.0,2.0,-0.8572436756264474,0.0
307,0.0,-0.7362074014912245,mpd,m,1.0,2.0,-0.7516596997364141,0.0
307,0.0,-0.8076157727922816,mpd,m,1.0,2.0,-0.6556742671091116,1.0
307,0.0,-0.8688229481931877,mpd,m,1.0,2.0,-0.9851627233393723,0.0
307,0.0,-0.9218691668739729,mpd,m,1.0,2.0,-1.1248444421063588,1.0
307,1.0,-0.7362074014912245,mpd,m,1.0,2.0,-1.143342190941376,0.0
307,0.0,-0.7908138030743859,mpd,m,1.0,2.0,-1.1595977884024513,0.0
307,0.0,-0.8393528267038627,mpd,m,1.0,2.0,-1.085491388212254,0.0
307,0.0,-0.8827824794249733,mpd,m,1.0,2.0,-1.1036062860365243,0.0
307,1.0,-0.7362074014912245,mpd,m,1.0,2.0,-1.1198143525108715,1.0
307,1.0,-0.6035918547892616,mpd,m,1.0,2.0,-1.0562288609576636,1.0
307,0.0,-0.6518156899536117,mpd,m,1.0,2.0,-0.995822643982116,1.0
307,0.0,-0.6958461481471488,mpd,m,1.0,2.0,-0.9383630717370827,1.0
307,1.0,-0.5814892636722675,mpd,m,1.0,2.0,-0.8836396695989557,1.0
307,1.0,-0.47628092995537685,mpd,m,1.0,2.0,-0.8314615419788813,0.0
307,0.0,-0.5219822875880533,mpd,m,1.0,2.0,-0.7816551474324464,1.0
309,1.0,2.048719079250001,mpd,f,0.0,1.0,-0.4876997600113318,1.0
309,1.0,2.048719079250001,mpd,f,0.0,1.0,-0.025769865492436938,1.0
309,0.0,0.8109739766983451,mpd,f,0.0,1.0,-0.4876997600113318,1.0
309,0.0,0.19210142542251732,mpd,f,0.0,1.0,-0.22373982028624886,0.0
311,0.0,-1.6645162284049666,mpd,m,1.0,2.0,1.360019818064247,0.0
311,1.0,0.19210142542251732,mpd,m,1.0,2.0,1.360019818064247,0.0
311,0.0,-0.4267711258533107,mpd,m,1.0,2.0,1.360019818064247,0.0
311,0.0,-0.7362074014912245,mpd,m,1.0,2.0,1.360019818064247,1.0
311,1.0,-0.17922210534297936,mpd,m,1.0,2.0,1.360019818064247,1.0
311,1.0,0.19210142542251732,mpd,m,1.0,2.0,1.360019818064247,1.0
311,0.0,-0.07312966798140903,mpd,m,1.0,2.0,0.2513880712189001,1.0
311,1.0,0.19210142542251732,mpd,m,1.0,2.0,-0.025769865492436938,1.0
311,1.0,0.3983922758477934,mpd,m,1.0,2.0,0.08082934093500053,0.0
314,1.0,2.048719079250001,mpd,f,2.0,3.0,-2.599379277811993,0.0
314,0.0,0.19210142542251732,mpd,f,2.0,3.0,-2.995319187399617,0.0
314,0.0,-0.4267711258533107,mpd,f,2.0,3.0,-2.7049632537020263,0.0
318,0.0,-1.6645162284049666,mpd,m,1.0,2.0,-0.4876997600113318,1.0
318,1.0,0.19210142542251732,mpd,m,1.0,2.0,-0.8572436756264474,1.0
318,1.0,0.8109739766983451,mpd,m,1.0,2.0,-0.4876997600113318,1.0
320,0.0,-1.6645162284049666,mpd,m,1.0,1.0,1.360019818064247,1.0
320,1.0,0.19210142542251732,mpd,m,1.0,1.0,1.360019818064247,1.0
320,1.0,0.8109739766983451,mpd,m,1.0,1.0,1.360019818064247,1.0
320,1.0,1.1204102523362591,mpd,m,1.0,1.0,1.360019818064247,1.0
321,1.0,2.048719079250001,mpd,f,1.0,1.0,-0.4876997600113318,1.0
321,0.0,0.19210142542251732,mpd,f,1.0,1.0,-0.8572436756264474,1.0
321,0.0,-0.4267711258533107,mpd,f,1.0,1.0,-0.4876997600113318,0.0
321,0.0,-0.7362074014912245,mpd,f,1.0,1.0,-0.22373982028624886,1.0
321,0.0,-0.9218691668739729,mpd,f,1.0,1.0,-0.025769865492436938,0.0
321,0.0,-1.0456436771291384,mpd,f,1.0,1.0,-0.30292780220377397,0.0
321,0.0,-1.134054041597114,mpd,f,1.0,1.0,-0.7719643104844974,1.0
321,1.0,-0.7362074014912245,mpd,f,1.0,1.0,-0.6196797298738727,0.0
321,0.0,-0.8393528267038627,mpd,f,1.0,1.0,-0.4876997600113318,1.0
321,1.0,-0.5505456361084763,mpd,f,1.0,1.0,-0.37221728638160795,0.0
321,0.0,-0.6518156899536117,mpd,f,1.0,1.0,-0.2703209861200868,1.0
324,1.0,2.048719079250001,mpd,f,1.0,1.0,-0.4876997600113318,1.0
324,0.0,0.19210142542251732,mpd,f,1.0,1.0,-0.8572436756264474,1.0
324,1.0,0.8109739766983451,mpd,f,1.0,1.0,-1.0156196394614971,1.0
324,1.0,1.1204102523362591,mpd,f,1.0,1.0,-0.7186647072707789,0.0
324,0.0,0.563424956188014,mpd,f,1.0,1.0,-0.8572436756264474,0.0
324,0.0,0.19210142542251732,mpd,f,1.0,1.0,-0.6556742671091116,1.0
324,1.0,0.45733251882644343,mpd,f,1.0,1.0,-0.4876997600113318,1.0
324,1.0,0.6562558388793883,mpd,f,1.0,1.0,-0.34556748477474875,0.0
324,0.0,0.3983922758477934,mpd,f,1.0,1.0,-0.22373982028624886,1.0
324,1.0,0.563424956188014,mpd,f,1.0,1.0,-0.11815584439621615,1.0
324,1.0,0.6984516946481947,mpd,f,1.0,1.0,-0.025769865492436938,0.0
324,1.0,0.8109739766983451,mpd,f,1.0,1.0,-0.17974649699873524,1.0
324,0.0,0.6205516532288599,mpd,f,1.0,1.0,-0.4876997600113318,1.0
324,1.0,0.72256361223037,mpd,f,1.0,1.0,-0.40371250646244194,1.0
324,1.0,0.8109739766983451,mpd,f,1.0,1.0,-0.32702849235258574,0.0
324,0.0,0.6562558388793883,mpd,f,1.0,1.0,-0.2567348127518841,0.0
324,0.0,0.5197398349214851,mpd,f,1.0,1.0,-0.19206462751923917,0.0
328,0.0,-1.6645162284049666,mpd,f,3.0,3.0,-1.9658754224717945,1.0
333,0.0,-1.6645162284049666,mpd,m,1.0,2.0,-1.411559549049121,0.0
333,0.0,-1.6645162284049666,mpd,m,1.0,2.0,-1.411559549049121,0.0
333,0.0,-1.6645162284049666,mpd,m,1.0,2.0,-2.3354193380869104,0.0
333,0.0,-1.6645162284049666,mpd,m,1.0,2.0,-2.0511547876137444,0.0
333,0.0,-1.6645162284049666,mpd,m,1.0,2.0,-1.807499458636745,0.0
334,1.0,2.048719079250001,mpd,f,2.0,3.0,1.360019818064247,1.0
334,0.0,0.19210142542251732,mpd,f,2.0,3.0,1.360019818064247,1.0
334,1.0,0.8109739766983451,mpd,f,2.0,3.0,1.360019818064247,1.0
334,0.0,0.19210142542251732,mpd,f,2.0,3.0,0.43616002902645795,1.0
334,0.0,-0.17922210534297936,mpd,f,2.0,3.0,0.5681399988889988,0.0
334,1.0,0.19210142542251732,mpd,f,2.0,3.0,0.6671249762859051,1.0
334,0.0,-0.07312966798140903,mpd,f,2.0,3.0,0.744113292039054,1.0
334,1.0,0.19210142542251732,mpd,f,2.0,3.0,0.8057039446415736,1.0
334,0.0,-0.01418942500275876,mpd,f,2.0,3.0,0.8560962967709073,1.0
334,1.0,0.19210142542251732,mpd,f,2.0,3.0,0.17220008930137498,0.0
334,1.0,0.36088484849774294,mpd,f,2.0,3.0,0.2513880712189001,0.0
334,1.0,0.5015377010604314,mpd,f,2.0,3.0,0.05574717471677948,1.0
334,1.0,0.6205516532288599,mpd,f,2.0,3.0,-0.09870616462699948,0.0
334,1.0,0.72256361223037,mpd,f,2.0,3.0,-0.025769865492436938,1.0
334,1.0,0.8109739766983451,mpd,f,2.0,3.0,0.040220119438833496,0.0
334,0.0,0.6562558388793883,mpd,f,2.0,3.0,0.10021101483089787,0.0
334,0.0,0.5197398349214851,mpd,f,2.0,3.0,0.15498531062365248,0.0
334,0.0,0.3983922758477934,mpd,f,2.0,3.0,0.2051950817670102,0.0
334,0.0,0.2898181440450163,mpd,f,2.0,3.0,-0.0770954093278699,0.0
334,0.0,0.19210142542251732,mpd,f,2.0,3.0,-0.4280959026540551,0.0
334,0.0,0.1036910609545418,mpd,f,2.0,3.0,-0.4876997600113318,0.0
335,1.0,2.048719079250001,mpd,m,3.0,3.0,-0.4876997600113318,1.0
335,0.0,0.19210142542251732,mpd,m,3.0,3.0,-0.025769865492436938,1.0
335,1.0,0.8109739766983451,mpd,m,3.0,3.0,0.2513880712189001,1.0
336,1.0,2.048719079250001,mpd,m,2.0,3.0,-0.4876997600113318,1.0
336,1.0,2.048719079250001,mpd,m,2.0,3.0,-0.025769865492436938,1.0
336,1.0,2.048719079250001,mpd,m,2.0,3.0,0.2513880712189001,1.0
336,1.0,2.048719079250001,mpd,m,2.0,3.0,0.43616002902645795,1.0
337,0.0,-1.6645162284049666,mpd,m,2.0,3.0,1.360019818064247,1.0
337,1.0,0.19210142542251732,mpd,m,2.0,3.0,1.360019818064247,1.0
337,1.0,0.8109739766983451,mpd,m,2.0,3.0,1.360019818064247,0.0
337,0.0,0.19210142542251732,mpd,m,2.0,3.0,1.360019818064247,0.0
337,0.0,-0.17922210534297936,mpd,m,2.0,3.0,1.360019818064247,1.0
337,1.0,0.19210142542251732,mpd,m,2.0,3.0,1.360019818064247,1.0
337,1.0,0.45733251882644343,mpd,m,2.0,3.0,1.360019818064247,0.0
337,0.0,0.19210142542251732,mpd,m,2.0,3.0,1.360019818064247,1.0
337,1.0,0.3983922758477934,mpd,m,2.0,3.0,1.360019818064247,1.0
337,1.0,0.563424956188014,mpd,m,2.0,3.0,1.360019818064247,0.0
339,0.0,-1.6645162284049666,mpd,f,2.0,3.0,1.360019818064247,1.0
339,1.0,0.19210142542251732,mpd,f,2.0,3.0,1.360019818064247,1.0
339,1.0,0.8109739766983451,mpd,f,2.0,3.0,1.360019818064247,1.0
339,1.0,1.1204102523362591,mpd,f,2.0,3.0,1.360019818064247,1.0
339,1.0,1.3060720177190077,mpd,f,2.0,3.0,1.360019818064247,1.0
339,1.0,1.4298465279741732,mpd,f,2.0,3.0,1.360019818064247,1.0
340,1.0,2.048719079250001,mpd,f,2.0,3.0,1.360019818064247,1.0
340,1.0,2.048719079250001,mpd,f,2.0,3.0,1.360019818064247,0.0
340,0.0,0.8109739766983451,mpd,f,2.0,3.0,1.360019818064247,1.0
340,1.0,1.1204102523362591,mpd,f,2.0,3.0,1.360019818064247,0.0
340,0.0,0.563424956188014,mpd,f,2.0,3.0,1.360019818064247,1.0
340,1.0,0.8109739766983451,mpd,f,2.0,3.0,1.360019818064247,0.0
341,0.0,-1.6645162284049666,mpd,f,2.0,3.0,1.360019818064247,0.0
341,0.0,-1.6645162284049666,mpd,f,2.0,3.0,-0.025769865492436938,1.0
341,1.0,-0.4267711258533107,mpd,f,2.0,3.0,-1.0156196394614971,0.0
341,0.0,-0.7362074014912245,mpd,f,2.0,3.0,-0.7186647072707789,0.0
341,0.0,-0.9218691668739729,mpd,f,2.0,3.0,-0.8572436756264474,1.0
342,0.0,-1.6645162284049666,mpd,m,2.0,3.0,1.360019818064247,1.0
342,0.0,-1.6645162284049666,mpd,m,2.0,3.0,1.360019818064247,0.0
342,0.0,-1.6645162284049666,mpd,m,2.0,3.0,1.360019818064247,1.0
342,1.0,-0.7362074014912245,mpd,m,2.0,3.0,1.360019818064247,1.0
343,1.0,2.048719079250001,mpd,m,2.0,3.0,1.360019818064247,0.0
343,1.0,2.048719079250001,mpd,m,2.0,3.0,1.360019818064247,1.0
349,0.0,-1.6645162284049666,mpd,m,2.0,3.0,-1.411559549049121,1.0
350,1.0,2.048719079250001,mpd,m,2.0,3.0,-0.4876997600113318,0.0
350,0.0,0.19210142542251732,mpd,m,2.0,3.0,-0.8572436756264474,1.0
350,0.0,-0.4267711258533107,mpd,m,2.0,3.0,-0.4876997600113318,1.0
350,0.0,-0.7362074014912245,mpd,m,2.0,3.0,-0.22373982028624886,0.0
350,0.0,-0.9218691668739729,mpd,m,2.0,3.0,-0.4876997600113318,1.0
350,0.0,-1.0456436771291384,mpd,m,2.0,3.0,-0.6556742671091116,1.0
350,1.0,-0.6035918547892616,mpd,m,2.0,3.0,-0.4876997600113318,0.0
350,0.0,-0.7362074014912245,mpd,m,2.0,3.0,-0.6196797298738727,1.0
350,1.0,-0.4267711258533107,mpd,m,2.0,3.0,-0.4876997600113318,0.0
350,1.0,-0.17922210534297936,mpd,m,2.0,3.0,-0.37221728638160795,0.0
350,0.0,-0.31424884380316004,mpd,m,2.0,3.0,-0.2703209861200868,0.0
350,0.0,-0.4267711258533107,mpd,m,2.0,3.0,-0.17974649699873524,1.0
350,1.0,-0.23634880238382502,mpd,m,2.0,3.0,-0.09870616462699948,1.0
350,1.0,-0.07312966798140903,mpd,m,2.0,3.0,-0.025769865492436938,0.0
351,1.0,2.048719079250001,mpd,m,3.0,3.0,-0.4876997600113318,1.0
353,1.0,2.048719079250001,mpd,m,1.0,2.0,1.360019818064247,1.0
353,0.0,0.19210142542251732,mpd,m,1.0,2.0,1.360019818064247,0.0
353,0.0,-0.4267711258533107,mpd,m,1.0,2.0,1.360019818064247,1.0
353,1.0,0.19210142542251732,mpd,m,1.0,2.0,1.360019818064247,1.0
353,1.0,0.563424956188014,mpd,m,1.0,2.0,1.360019818064247,1.0
353,0.0,0.19210142542251732,mpd,m,1.0,2.0,1.360019818064247,1.0
353,1.0,0.45733251882644343,mpd,m,1.0,2.0,1.360019818064247,1.0
353,1.0,0.6562558388793883,mpd,m,1.0,2.0,1.360019818064247,1.0
353,1.0,0.8109739766983451,mpd,m,1.0,2.0,1.360019818064247,1.0
353,0.0,0.563424956188014,mpd,m,1.0,2.0,1.360019818064247,0.0
353,0.0,0.36088484849774294,mpd,m,1.0,2.0,1.360019818064247,1.0
353,1.0,0.5015377010604314,mpd,m,1.0,2.0,1.360019818064247,1.0
353,0.0,0.33491816802463137,mpd,m,1.0,2.0,0.9904759024491314,1.0
353,1.0,0.45733251882644343,mpd,m,1.0,2.0,1.013572397175076,1.0
353,1.0,0.563424956188014,mpd,m,1.0,2.0,1.0339516572273801,1.0
353,1.0,0.6562558388793883,mpd,m,1.0,2.0,1.0520665550516506,1.0
353,0.0,0.5197398349214851,mpd,m,1.0,2.0,1.0682746215259975,1.0
353,0.0,0.3983922758477934,mpd,m,1.0,2.0,1.08286188135291,1.0
353,0.0,0.2898181440450163,mpd,m,1.0,2.0,1.0960598783391642,0.0
356,0.0,-1.6645162284049666,mpd,f,1.0,2.0,-0.4876997600113318,0.0
356,0.0,-1.6645162284049666,mpd,f,1.0,2.0,-0.8572436756264474,0.0
356,0.0,-1.6645162284049666,mpd,f,1.0,2.0,-0.4876997600113318,0.0
356,0.0,-1.6645162284049666,mpd,f,1.0,2.0,-1.1036062860365243,1.0
356,0.0,-1.6645162284049666,mpd,f,1.0,2.0,-0.8572436756264474,0.0
356,0.0,-1.6645162284049666,mpd,f,1.0,2.0,-0.6556742671091116,0.0
356,0.0,-1.6645162284049666,mpd,f,1.0,2.0,-0.4876997600113318,0.0
356,0.0,-1.6645162284049666,mpd,f,1.0,2.0,-0.6196797298738727,0.0
356,0.0,-1.6645162284049666,mpd,f,1.0,2.0,-0.7186647072707789,0.0
356,1.0,-1.2931926976394696,mpd,f,1.0,2.0,-0.5963891469569537,1.0
356,1.0,-0.9893825361040632,mpd,f,1.0,2.0,-0.682196557703498,1.0
356,0.0,-1.0456436771291384,mpd,f,1.0,2.0,-0.5800857389151104,0.0
356,0.0,-1.0932492579965098,mpd,f,1.0,2.0,-0.8090422953288233,0.0
356,0.0,-1.134054041597114,mpd,f,1.0,2.0,-0.7186647072707789,1.0
356,0.0,-1.1694181873843041,mpd,f,1.0,2.0,-1.1248444421063588,0.0
359,0.0,-1.6645162284049666,mpd,m,2.0,3.0,-1.411559549049121,0.0
360,0.0,-1.6645162284049666,mpd,m,2.0,3.0,1.360019818064247,0.0
361,0.0,-1.6645162284049666,mpd,m,1.0,2.0,1.360019818064247,0.0
361,0.0,-1.6645162284049666,mpd,m,1.0,2.0,1.360019818064247,0.0
39,1.0,2.048719079250001,mlinpl,m,1.0,1.0,-1.411559549049121,1.0
39,0.0,0.19210142542251732,mlinpl,m,1.0,1.0,-0.8572436756264474,0.0
39,1.0,0.8109739766983451,mlinpl,m,1.0,1.0,-0.4876997600113318,1.0
39,1.0,1.1204102523362591,mlinpl,m,1.0,1.0,-0.22373982028624886,1.0
39,1.0,1.3060720177190077,mlinpl,m,1.0,1.0,-0.025769865492436938,1.0
39,1.0,1.4298465279741732,mlinpl,m,1.0,1.0,0.12820676601386136,1.0
39,1.0,1.5182568924421485,mlinpl,m,1.0,1.0,0.2513880712189001,1.0
39,1.0,1.5845646657931303,mlinpl,m,1.0,1.0,0.3521727754775681,1.0
39,1.0,1.636137378399449,mlinpl,m,1.0,1.0,0.43616002902645795,1.0
39,1.0,1.6773955484845045,mlinpl,m,1.0,1.0,0.5072261666447492,1.0
39,1.0,1.7111522330995494,mlinpl,m,1.0,1.0,0.2513880712189001,1.0
44,1.0,2.048719079250001,mlinpl,m,2.0,2.0,-0.4876997600113318,1.0
44,1.0,2.048719079250001,mlinpl,m,2.0,2.0,-0.025769865492436938,1.0
44,1.0,2.048719079250001,mlinpl,m,2.0,2.0,-1.0156196394614971,1.0
44,1.0,2.048719079250001,mlinpl,m,2.0,2.0,-0.7186647072707789,1.0
44,1.0,2.048719079250001,mlinpl,m,2.0,2.0,-0.4876997600113318,1.0
44,1.0,2.048719079250001,mlinpl,m,2.0,2.0,-0.30292780220377397,1.0
44,0.0,1.5182568924421485,mlinpl,m,2.0,2.0,-0.15175074581577175,0.0
44,0.0,1.1204102523362591,mlinpl,m,2.0,2.0,-0.025769865492436938,1.0
44,0.0,0.8109739766983451,mlinpl,m,2.0,2.0,0.08082934093500053,0.0
44,0.0,0.563424956188014,mlinpl,m,2.0,2.0,0.17220008930137498,1.0
44,0.0,0.36088484849774294,mlinpl,m,2.0,2.0,0.2513880712189001,0.0
44,0.0,0.19210142542251732,mlinpl,m,2.0,2.0,0.3206775553967341,1.0
44,1.0,0.33491816802463137,mlinpl,m,2.0,2.0,0.12820676601386136,0.0
44,0.0,0.19210142542251732,mlinpl,m,2.0,2.0,0.19303903191125008,1.0
45,0.0,-1.6645162284049666,mlinpl,m,1.0,1.0,1.360019818064247,1.0
45,1.0,0.19210142542251732,mlinpl,m,1.0,1.0,1.360019818064247,1.0
45,1.0,0.8109739766983451,mlinpl,m,1.0,1.0,1.360019818064247,1.0
45,0.0,0.19210142542251732,mlinpl,m,1.0,1.0,1.360019818064247,0.0
45,0.0,-0.17922210534297936,mlinpl,m,1.0,1.0,1.360019818064247,0.0
45,0.0,-0.4267711258533107,mlinpl,m,1.0,1.0,1.360019818064247,1.0
45,1.0,-0.07312966798140903,mlinpl,m,1.0,1.0,1.360019818064247,1.0
45,1.0,0.19210142542251732,mlinpl,m,1.0,1.0,1.360019818064247,1.0
45,1.0,0.3983922758477934,mlinpl,m,1.0,1.0,1.360019818064247,1.0
45,0.0,0.19210142542251732,mlinpl,m,1.0,1.0,1.360019818064247,1.0
45,1.0,0.36088484849774294,mlinpl,m,1.0,1.0,0.9336229923544984,0.0
45,0.0,0.19210142542251732,mlinpl,m,1.0,1.0,0.6209319868340157,1.0
46,0.0,-1.6645162284049666,mlinpl,m,2.0,3.0,1.360019818064247,1.0
46,1.0,0.19210142542251732,mlinpl,m,2.0,3.0,-0.025769865492436938,0.0
46,0.0,-0.4267711258533107,mlinpl,m,2.0,3.0,-0.4876997600113318,1.0
46,0.0,-0.7362074014912245,mlinpl,m,2.0,3.0,-0.22373982028624886,0.0
46,0.0,-0.9218691668739729,mlinpl,m,2.0,3.0,-0.025769865492436938,1.0
46,0.0,-1.0456436771291384,mlinpl,m,2.0,3.0,-0.30292780220377397,1.0
46,1.0,-0.6035918547892616,mlinpl,m,2.0,3.0,-0.15175074581577175,1.0
46,0.0,-0.7362074014912245,mlinpl,m,2.0,3.0,-0.025769865492436938,0.0
46,0.0,-0.8393528267038627,mlinpl,m,2.0,3.0,0.08082934093500053,1.0
46,1.0,-0.5505456361084763,mlinpl,m,2.0,3.0,0.17220008930137498,0.0
46,0.0,-0.6518156899536117,mlinpl,m,2.0,3.0,0.2513880712189001,1.0
46,1.0,-0.4267711258533107,mlinpl,m,2.0,3.0,0.3206775553967341,1.0
46,0.0,-0.5219822875880533,mlinpl,m,2.0,3.0,0.3818153355536464,1.0
46,1.0,-0.33836076138533516,mlinpl,m,2.0,3.0,0.43616002902645795,1.0
46,0.0,-0.4267711258533107,mlinpl,m,2.0,3.0,0.2513880712189001,1.0
46,1.0,-0.2720529880343536,mlinpl,m,2.0,3.0,0.30418005916391644,1.0
46,0.0,-0.3539625904090955,mlinpl,m,2.0,3.0,-0.025769865492436938,1.0
46,1.0,-0.22048027542803464,mlinpl,m,2.0,3.0,0.029661721849830472,0.0
46,0.0,-0.2964821676899785,mlinpl,m,2.0,3.0,0.08082934093500053,1.0
46,1.0,-0.17922210534297936,mlinpl,m,2.0,3.0,0.12820676601386136,1.0
46,1.0,-0.07312966798140903,mlinpl,m,2.0,3.0,0.17220008930137498,1.0
46,1.0,0.023318002347291453,mlinpl,m,2.0,3.0,0.21315939029319841,1.0
46,1.0,0.1113789187343659,mlinpl,m,2.0,3.0,0.2513880712189001,1.0
47,0.0,-1.6645162284049666,mlinpl,m,2.0,3.0,-2.599379277811993,0.0
47,0.0,-1.6645162284049666,mlinpl,m,2.0,3.0,-2.67136835228247,0.0
47,0.0,-1.6645162284049666,mlinpl,m,2.0,3.0,-2.3354193380869104,0.0
47,0.0,-1.6645162284049666,mlinpl,m,2.0,3.0,-2.0511547876137444,0.0
47,0.0,-1.6645162284049666,mlinpl,m,2.0,3.0,-1.807499458636745,0.0
47,0.0,-1.6645162284049666,mlinpl,m,2.0,3.0,-1.5963315068566788,0.0
47,0.0,-1.6645162284049666,mlinpl,m,2.0,3.0,-2.2550837042575376,0.0
47,1.0,-1.2003618149480955,mlinpl,m,2.0,3.0,-2.104454390827463,0.0
47,1.0,-0.8393528267038627,mlinpl,m,2.0,3.0,-1.9658754224717945,0.0
47,1.0,-0.5505456361084763,mlinpl,m,2.0,3.0,-1.8379563747588699,0.0
49,0.0,-1.6645162284049666,mlinpl,f,2.0,3.0,1.360019818064247,1.0
49,0.0,-1.6645162284049666,mlinpl,f,2.0,3.0,1.360019818064247,0.0
49,0.0,-1.6645162284049666,mlinpl,f,2.0,3.0,1.360019818064247,1.0
49,1.0,-0.7362074014912245,mlinpl,f,2.0,3.0,1.360019818064247,1.0
49,1.0,-0.17922210534297936,mlinpl,f,2.0,3.0,1.360019818064247,1.0
49,0.0,-0.4267711258533107,mlinpl,f,2.0,3.0,1.360019818064247,1.0
49,1.0,-0.07312966798140903,mlinpl,f,2.0,3.0,1.360019818064247,1.0
49,1.0,0.19210142542251732,mlinpl,f,2.0,3.0,1.360019818064247,0.0
49,0.0,-0.01418942500275876,mlinpl,f,2.0,3.0,1.360019818064247,0.0
49,0.0,-0.17922210534297936,mlinpl,f,2.0,3.0,1.360019818064247,1.0
49,1.0,0.023318002347291453,mlinpl,f,2.0,3.0,1.360019818064247,1.0
49,1.0,0.19210142542251732,mlinpl,f,2.0,3.0,1.360019818064247,0.0
49,0.0,0.04928468282040326,mlinpl,f,2.0,3.0,1.360019818064247,1.0
